order_id,customer_id,payment_date,amount,payment_method,payment_status,transaction_id
O001925,C0243,2026-01-26,9496.2,Card,Paid,TXN0001925
O001926,C0438,2025-03-26,1519.05,UPI,Paid,TXN0001926
O001927,C0207,2025-11-13,8276.4,Net Banking,Paid,TXN0001927
O001928,C0400,2025-07-31,4476.8,Card,Paid,TXN0001928
O001929,C0271,2026-05-30,3507.3,COD,Paid,TXN0001929
O001930,C0249,2026-01-19,719.1,UPI,Paid,TXN0001930
O001931,C0482,2025-12-08,4416.6,Card,Paid,TXN0001931
O001932,C0267,2025-02-07,2374.05,UPI,Paid,TXN0001932
O001933,C0193,2026-05-26,4138.2,Card,Paid,TXN0001933
O001934,C0335,2026-02-24,3702.15,COD,Paid,TXN0001934
O001935,C0218,2025-06-18,1329.05,Net Banking,Pending,TXN0001935
O001936,C0115,2025-12-09,3238.2,UPI,Paid,TXN0001936
O001937,C0068,2025-11-02,16198.2,Net Banking,Paid,TXN0001937
O001938,C0299,2026-06-26,4368.1,Card,Paid,TXN0001938
O001939,C0325,2026-06-21,4676.4,Net Banking,Paid,TXN0001939
O001940,C0483,2025-04-22,2156.4,Card,Paid,TXN0001940
O001941,C0397,2026-02-15,5862.45,Net Banking,Paid,TXN0001941
O001942,C0394,2025-07-25,5862.45,COD,Paid,TXN0001942
O001943,C0075,2025-07-04,3418.1,UPI,Paid,TXN0001943
O001944,C0466,2026-01-17,3357.6,UPI,Paid,TXN0001944
O001945,C0482,2026-05-11,2876.4,UPI,Paid,TXN0001945
O001946,C0103,2026-01-14,6372.45,Card,Paid,TXN0001946
O001947,C0297,2025-02-16,539.1,COD,Paid,TXN0001947
O001948,C0490,2026-07-05,7196.0,COD,Paid,TXN0001948
O001949,C0178,2026-06-12,2598.0,Card,Paid,TXN0001949
O001950,C0215,2026-05-19,2878.2,UPI,Paid,TXN0001950
O001951,C0455,2025-01-22,4857.3,UPI,Pending,TXN0001951
O001952,C0315,2025-08-01,5756.4,UPI,Paid,TXN0001952
O001953,C0039,2025-11-06,1898.1,COD,Paid,TXN0001953
O001954,C0259,2025-09-29,4748.1,UPI,Paid,TXN0001954
O001955,C0204,2026-07-25,5316.2,UPI,Paid,TXN0001955
O001956,C0007,2025-07-21,32396.4,Card,Paid,TXN0001956
O001957,C0049,2025-02-01,4368.1,UPI,Paid,TXN0001957
O001958,C0026,2026-03-19,4317.3,UPI,Paid,TXN0001958
O001959,C0161,2025-06-11,25647.15,UPI,Paid,TXN0001959
O001960,C0357,2025-09-11,22947.45,Net Banking,Paid,TXN0001960
O001961,C0176,2026-06-05,1599.0,UPI,Paid,TXN0001961
O001962,C0079,2026-04-25,35996.0,COD,Paid,TXN0001962
O001963,C0002,2025-01-10,4138.2,UPI,Paid,TXN0001963
O001964,C0489,2026-05-20,719.1,COD,Paid,TXN0001964
O001965,C0383,2026-07-14,5997.0,Card,Paid,TXN0001965
O001966,C0455,2026-03-12,799.2,COD,Pending,TXN0001966
O001967,C0416,2025-04-21,3038.1,COD,Paid,TXN0001967
O001968,C0132,2025-06-02,4368.1,Card,Paid,TXN0001968
O001969,C0276,2025-04-12,2396.0,COD,Paid,TXN0001969
O001970,C0498,2025-07-10,7122.15,Card,Paid,TXN0001970
O001971,C0117,2026-07-17,4557.15,Card,Paid,TXN0001971
O001972,C0164,2025-03-22,759.05,UPI,Paid,TXN0001972
O001973,C0288,2026-05-04,5862.45,COD,Failed,TXN0001973
O001974,C0028,2025-03-29,2184.05,COD,Paid,TXN0001974
O001975,C0333,2025-07-13,1078.2,UPI,Paid,TXN0001975
O001976,C0001,2025-04-14,3598.0,Card,Paid,TXN0001976
O001977,C0188,2025-04-06,3798.1,COD,Paid,TXN0001977
O001978,C0056,2026-02-27,1598.0,COD,Paid,TXN0001978
O001979,C0035,2025-07-17,2718.3,Net Banking,Paid,TXN0001979
O001980,C0112,2025-01-01,539.1,UPI,Paid,TXN0001980
O001981,C0286,2026-02-11,2378.3,UPI,Paid,TXN0001981
O001982,C0310,2026-01-13,2184.05,Card,Paid,TXN0001982
O001983,C0036,2025-06-16,1698.3,UPI,Paid,TXN0001983
O001984,C0439,2026-05-24,1619.1,UPI,Paid,TXN0001984
O001985,C0217,2025-11-09,2299.0,Card,Paid,TXN0001985
O001986,C0080,2026-02-22,1519.05,UPI,Paid,TXN0001986
O001987,C0314,2026-04-22,3702.15,UPI,Paid,TXN0001987
O001988,C0083,2025-03-14,2069.1,UPI,Paid,TXN0001988
O001989,C0065,2025-05-21,3499.0,Card,Paid,TXN0001989
O001990,C0325,2026-08-05,2338.2,UPI,Failed,TXN0001990
O001991,C0128,2025-09-19,2069.1,UPI,Paid,TXN0001991
O001992,C0307,2025-12-06,8099.1,Card,Paid,TXN0001992
O001993,C0022,2025-11-04,3036.2,UPI,Paid,TXN0001993
O001994,C0216,2025-09-02,6207.3,Net Banking,Paid,TXN0001994
O001995,C0107,2026-05-30,9996.0,UPI,Paid,TXN0001995
O001996,C0109,2025-12-03,17998.0,COD,Paid,TXN0001996
O001997,C0372,2026-07-29,4317.3,Card,Paid,TXN0001997
O001998,C0357,2026-07-15,2847.15,COD,Paid,TXN0001998
O001999,C0181,2025-03-17,4936.2,UPI,Paid,TXN0001999
O002000,C0356,2025-06-24,4197.0,UPI,Paid,TXN0002000
O002001,C0164,2025-04-19,6836.2,COD,Paid,TXN0002001
O002002,C0068,2025-07-02,599.0,UPI,Paid,TXN0002002
O002003,C0292,2025-07-11,3796.2,COD,Paid,TXN0002003
O002004,C0180,2025-03-06,24297.3,UPI,Paid,TXN0002004
O002005,C0181,2026-04-19,5127.15,COD,Paid,TXN0002005
O002006,C0466,2025-04-10,2078.4,COD,Paid,TXN0002006
O002007,C0434,2026-06-28,2658.1,Net Banking,Pending,TXN0002007
O002008,C0464,2025-05-08,6648.1,UPI,Paid,TXN0002008
O002009,C0169,2026-03-28,6298.2,UPI,Paid,TXN0002009
O002010,C0402,2026-01-04,2397.0,Net Banking,Paid,TXN0002010
O002011,C0022,2025-02-12,2378.3,COD,Paid,TXN0002011
O002012,C0066,2026-02-23,6476.4,UPI,Paid,TXN0002012
O002013,C0021,2026-05-03,1599.0,Card,Paid,TXN0002013
O002014,C0100,2025-03-19,4587.45,UPI,Paid,TXN0002014
O002015,C0384,2025-09-27,1598.0,Net Banking,Paid,TXN0002015
O002016,C0300,2025-11-11,5517.6,UPI,Paid,TXN0002016
O002017,C0103,2025-06-17,3058.3,Card,Paid,TXN0002017
O002018,C0047,2025-12-05,4317.3,Card,Paid,TXN0002018
O002019,C0039,2025-07-12,1998.0,Net Banking,Paid,TXN0002019
O002020,C0285,2026-03-29,1299.0,COD,Paid,TXN0002020
O002021,C0310,2025-10-10,3418.1,UPI,Paid,TXN0002021
O002022,C0090,2025-12-02,2396.0,Card,Paid,TXN0002022
O002023,C0085,2026-01-25,3702.15,Net Banking,Paid,TXN0002023
O002024,C0273,2026-06-09,21597.6,Card,Paid,TXN0002024
O002025,C0336,2025-08-28,13296.2,Card,Paid,TXN0002025
O002026,C0188,2026-04-28,12596.4,COD,Paid,TXN0002026
O002027,C0159,2026-07-09,1439.1,UPI,Paid,TXN0002027
O002028,C0243,2026-04-03,22947.45,Card,Paid,TXN0002028
O002029,C0073,2025-03-30,3499.0,UPI,Paid,TXN0002029
O002030,C0479,2025-04-05,2277.15,Card,Paid,TXN0002030
O002031,C0462,2026-03-28,4077.45,COD,Paid,TXN0002031
O002032,C0049,2026-03-04,1529.15,UPI,Paid,TXN0002032
O002033,C0101,2025-05-31,21597.6,UPI,Paid,TXN0002033
O002034,C0002,2026-05-29,2157.3,UPI,Paid,TXN0002034
O002035,C0244,2026-01-11,2299.0,UPI,Paid,TXN0002035
O002036,C0176,2025-01-22,4138.2,COD,Paid,TXN0002036
O002037,C0238,2025-11-09,2299.0,Card,Paid,TXN0002037
O002038,C0398,2026-06-03,2697.3,UPI,Paid,TXN0002038
O002039,C0059,2025-07-25,8276.4,Card,Pending,TXN0002039
O002040,C0353,2026-01-10,16198.2,Card,Paid,TXN0002040
O002041,C0099,2026-03-27,7996.8,UPI,Paid,TXN0002041
O002042,C0442,2025-06-28,6298.2,COD,Paid,TXN0002042
O002043,C0359,2025-07-29,8736.2,UPI,Pending,TXN0002043
O002044,C0442,2026-05-15,17998.0,COD,Paid,TXN0002044
O002045,C0495,2026-04-09,679.15,UPI,Failed,TXN0002045
O002046,C0435,2025-05-04,3998.0,UPI,Paid,TXN0002046
O002047,C0468,2025-04-23,1598.0,UPI,Paid,TXN0002047
O002048,C0002,2025-01-12,3598.0,UPI,Paid,TXN0002048
O002049,C0243,2025-05-06,2157.3,COD,Paid,TXN0002049
O002050,C0297,2026-07-19,3996.0,UPI,Paid,TXN0002050
O002051,C0211,2025-11-27,1039.2,UPI,Paid,TXN0002051
O002052,C0123,2025-10-10,5116.8,Net Banking,Paid,TXN0002052
O002053,C0229,2025-05-20,6396.8,Card,Paid,TXN0002053
O002054,C0082,2026-02-05,799.0,UPI,Paid,TXN0002054
O002055,C0144,2025-04-07,4797.6,Net Banking,Paid,TXN0002055
O002056,C0388,2026-06-01,1598.4,UPI,Pending,TXN0002056
O002057,C0140,2026-07-23,3837.6,COD,Paid,TXN0002057
O002058,C0029,2025-03-10,2697.3,UPI,Paid,TXN0002058
O002059,C0391,2025-04-28,4138.2,Card,Paid,TXN0002059
O002060,C0270,2025-02-28,5196.0,Card,Paid,TXN0002060
O002061,C0247,2025-02-02,2718.3,UPI,Paid,TXN0002061
O002062,C0012,2025-11-14,8999.0,Card,Failed,TXN0002062
O002063,C0355,2025-02-19,1518.1,Card,Failed,TXN0002063
O002064,C0389,2026-05-04,2556.8,COD,Paid,TXN0002064
O002065,C0337,2025-01-19,9972.15,COD,Paid,TXN0002065
O002066,C0106,2025-07-16,2997.0,Card,Paid,TXN0002066
O002067,C0032,2026-03-26,2078.4,Card,Paid,TXN0002067
O002068,C0074,2026-07-13,1439.2,Card,Paid,TXN0002068
O002069,C0171,2026-03-28,9996.0,Card,Paid,TXN0002069
O002070,C0337,2025-10-16,4587.45,UPI,Paid,TXN0002070
O002071,C0069,2025-05-21,4748.1,Card,Paid,TXN0002071
O002072,C0301,2025-03-25,1329.05,Card,Failed,TXN0002072
O002073,C0362,2026-01-26,8549.05,Net Banking,Paid,TXN0002073
O002074,C0137,2025-08-03,4197.0,Card,Paid,TXN0002074
O002075,C0433,2026-06-10,2847.15,UPI,Paid,TXN0002075
O002076,C0417,2025-08-03,3996.0,Card,Paid,TXN0002076
O002077,C0484,2026-02-07,639.2,COD,Paid,TXN0002077
O002078,C0100,2025-05-08,8996.4,COD,Paid,TXN0002078
O002079,C0146,2026-04-22,1359.15,COD,Paid,TXN0002079
O002080,C0009,2026-02-08,539.1,COD,Paid,TXN0002080
O002081,C0062,2025-01-29,2598.0,UPI,Paid,TXN0002081
O002082,C0185,2025-12-04,5517.6,Card,Paid,TXN0002082
O002083,C0029,2025-12-27,1699.15,COD,Paid,TXN0002083
O002084,C0381,2026-07-23,3796.2,UPI,Paid,TXN0002084
O002085,C0114,2026-01-27,4197.0,UPI,Paid,TXN0002085
O002086,C0462,2025-08-06,5036.4,COD,Paid,TXN0002086
O002087,C0409,2026-07-28,1617.3,COD,Paid,TXN0002087
O002088,C0143,2025-07-21,4587.45,Net Banking,Paid,TXN0002088
O002089,C0390,2025-01-17,8999.0,Net Banking,Paid,TXN0002089
O002090,C0120,2025-11-18,4998.0,UPI,Paid,TXN0002090
O002091,C0170,2026-06-02,1799.1,COD,Paid,TXN0002091
O002092,C0157,2026-07-24,6747.3,UPI,Paid,TXN0002092
O002093,C0335,2025-11-21,999.0,Card,Paid,TXN0002093
O002094,C0349,2026-02-16,759.05,UPI,Paid,TXN0002094
O002095,C0260,2025-11-14,9447.3,UPI,Paid,TXN0002095
O002096,C0082,2025-03-23,5397.3,Net Banking,Paid,TXN0002096
O002097,C0242,2026-04-19,1709.05,UPI,Failed,TXN0002097
O002098,C0441,2026-04-13,1329.05,Card,Paid,TXN0002098
O002099,C0433,2026-03-01,1529.15,UPI,Paid,TXN0002099
O002100,C0172,2025-07-23,2556.8,UPI,Paid,TXN0002100
O002101,C0231,2026-08-06,999.0,UPI,Paid,TXN0002101
O002102,C0208,2026-01-22,13296.2,Card,Paid,TXN0002102
O002103,C0075,2025-04-08,3678.4,UPI,Paid,TXN0002103
O002104,C0270,2025-12-11,7596.2,UPI,Failed,TXN0002104
O002105,C0387,2025-07-27,539.1,Card,Paid,TXN0002105
O002106,C0499,2026-05-29,4498.2,UPI,Paid,TXN0002106
O002107,C0114,2026-08-09,7596.2,Card,Paid,TXN0002107
O002108,C0062,2025-06-15,5036.4,Net Banking,Paid,TXN0002108
O002109,C0362,2025-01-22,6747.3,UPI,Paid,TXN0002109
O002110,C0320,2025-06-03,4138.2,Card,Paid,TXN0002110
O002111,C0102,2026-03-15,1797.0,Card,Paid,TXN0002111
O002112,C0429,2025-10-22,3678.4,COD,Paid,TXN0002112
O002113,C0362,2025-08-07,2276.2,COD,Paid,TXN0002113
O002114,C0210,2026-05-10,24297.3,Net Banking,Paid,TXN0002114
O002115,C0442,2025-08-18,2124.15,UPI,Paid,TXN0002115
O002116,C0255,2025-01-20,4936.2,Net Banking,Paid,TXN0002116
O002117,C0020,2026-07-07,5948.3,Net Banking,Paid,TXN0002117
O002118,C0058,2025-05-28,2078.4,COD,Paid,TXN0002118
O002119,C0112,2025-04-18,6552.15,Card,Paid,TXN0002119
O002120,C0473,2026-02-07,7122.15,COD,Paid,TXN0002120
O002121,C0313,2026-04-28,14398.4,UPI,Paid,TXN0002121
O002122,C0486,2026-01-02,7996.0,COD,Failed,TXN0002122
O002123,C0461,2026-02-18,5997.0,UPI,Failed,TXN0002123
O002124,C0196,2025-11-05,1599.2,COD,Paid,TXN0002124
O002125,C0375,2025-05-14,1358.3,Card,Paid,TXN0002125
O002126,C0462,2025-10-10,7199.2,UPI,Paid,TXN0002126
O002127,C0353,2025-03-14,1598.0,COD,Paid,TXN0002127
O002128,C0092,2026-04-26,999.0,Card,Paid,TXN0002128
O002129,C0052,2025-12-18,9996.0,Card,Pending,TXN0002129
O002130,C0293,2026-07-14,2338.2,UPI,Pending,TXN0002130
O002131,C0008,2025-11-22,12596.4,COD,Paid,TXN0002131
O002132,C0300,2026-03-19,6552.15,Card,Paid,TXN0002132
O002133,C0098,2025-04-10,6998.0,Card,Paid,TXN0002133
O002134,C0236,2025-02-28,8276.4,Card,Paid,TXN0002134
O002135,C0389,2026-05-23,2249.1,Card,Paid,TXN0002135
O002136,C0374,2025-09-15,9996.0,Card,Paid,TXN0002136
O002137,C0069,2026-02-17,2878.4,UPI,Paid,TXN0002137
O002138,C0415,2026-03-28,5196.0,UPI,Paid,TXN0002138
O002139,C0045,2025-03-06,1259.1,Card,Paid,TXN0002139
O002140,C0137,2025-06-03,1954.15,Net Banking,Paid,TXN0002140
O002141,C0234,2025-09-23,1439.1,COD,Paid,TXN0002141
O002142,C0032,2025-03-20,4197.0,UPI,Paid,TXN0002142
O002143,C0289,2025-11-11,3798.1,UPI,Paid,TXN0002143
O002144,C0126,2026-07-14,2974.15,Card,Paid,TXN0002144
O002145,C0067,2025-09-05,1707.15,COD,Paid,TXN0002145
O002146,C0030,2026-02-18,539.1,UPI,Paid,TXN0002146
O002147,C0114,2025-01-25,7996.8,Card,Paid,TXN0002147
O002148,C0204,2025-10-11,2558.4,UPI,Paid,TXN0002148
O002149,C0029,2026-03-25,8276.4,UPI,Pending,TXN0002149
O002150,C0131,2025-10-28,2547.45,UPI,Pending,TXN0002150
O002151,C0474,2025-03-09,7356.8,COD,Paid,TXN0002151
O002152,C0185,2025-01-07,2276.2,COD,Paid,TXN0002152
O002153,C0253,2025-05-17,3324.05,UPI,Paid,TXN0002153
O002154,C0286,2025-06-13,9196.0,Card,Paid,TXN0002154
O002155,C0393,2025-03-24,2299.0,UPI,Paid,TXN0002155
O002156,C0410,2026-02-24,7649.15,COD,Failed,TXN0002156
O002157,C0386,2025-03-14,2338.2,Card,Failed,TXN0002157
O002158,C0062,2025-08-25,3567.45,UPI,Paid,TXN0002158
O002159,C0003,2025-02-15,2547.45,UPI,Paid,TXN0002159
O002160,C0430,2025-09-19,6747.3,COD,Paid,TXN0002160
O002161,C0068,2025-06-25,2069.1,Card,Failed,TXN0002161
O002162,C0025,2025-06-15,2997.0,UPI,Paid,TXN0002162
O002163,C0179,2026-01-05,1529.15,Card,Pending,TXN0002163
O002164,C0141,2025-02-23,4368.1,COD,Paid,TXN0002164
O002165,C0231,2026-02-23,2157.3,Card,Paid,TXN0002165
O002166,C0300,2026-05-22,799.0,Card,Paid,TXN0002166
O002167,C0163,2025-12-07,21597.6,Card,Paid,TXN0002167
O002168,C0311,2025-05-07,1917.6,Card,Paid,TXN0002168
O002169,C0471,2026-02-13,16198.2,Card,Paid,TXN0002169
O002170,C0393,2026-01-02,5756.4,Net Banking,Paid,TXN0002170
O002171,C0130,2025-09-28,5397.3,UPI,Paid,TXN0002171
O002172,C0445,2026-01-14,6648.1,Card,Pending,TXN0002172
O002173,C0246,2025-03-14,4197.0,UPI,Paid,TXN0002173
O002174,C0297,2025-09-05,4857.3,UPI,Paid,TXN0002174
O002175,C0172,2025-02-12,10497.0,Card,Paid,TXN0002175
O002176,C0064,2026-01-12,2277.15,COD,Paid,TXN0002176
O002177,C0031,2025-02-10,13296.2,UPI,Paid,TXN0002177
O002178,C0492,2025-06-19,6076.2,Net Banking,Paid,TXN0002178
O002179,C0047,2025-07-31,26997.0,UPI,Paid,TXN0002179
O002180,C0130,2026-05-08,3702.15,UPI,Paid,TXN0002180
O002181,C0352,2025-02-08,1898.1,UPI,Paid,TXN0002181
O002182,C0466,2026-01-04,4748.1,Card,Paid,TXN0002182
O002183,C0333,2025-05-31,1169.1,Card,Paid,TXN0002183
O002184,C0110,2025-04-21,4156.8,Card,Paid,TXN0002184
O002185,C0069,2026-04-25,5997.0,Card,Paid,TXN0002185
O002186,C0058,2026-03-12,6796.6,Card,Paid,TXN0002186
O002187,C0106,2025-02-16,2468.1,Card,Paid,TXN0002187
O002188,C0300,2026-07-29,32396.4,UPI,Paid,TXN0002188
O002189,C0330,2026-01-01,12596.4,COD,Paid,TXN0002189
O002190,C0256,2025-03-10,2697.3,Card,Paid,TXN0002190
O002191,C0312,2025-10-26,9447.3,UPI,Paid,TXN0002191
O002192,C0171,2025-10-23,6648.1,UPI,Paid,TXN0002192
O002193,C0383,2025-07-22,9972.15,COD,Paid,TXN0002193
O002194,C0473,2025-03-02,1698.3,UPI,Paid,TXN0002194
O002195,C0162,2025-11-10,1998.0,COD,Failed,TXN0002195
O002196,C0485,2025-06-10,1599.0,UPI,Paid,TXN0002196
O002197,C0286,2025-11-27,1399.0,Card,Paid,TXN0002197
O002198,C0071,2026-06-12,599.0,UPI,Paid,TXN0002198
O002199,C0255,2025-12-04,2156.4,Net Banking,Paid,TXN0002199
O002200,C0454,2025-10-31,539.1,COD,Paid,TXN0002200
O002201,C0374,2026-05-18,3702.15,Net Banking,Paid,TXN0002201
O002202,C0055,2025-12-04,6897.0,UPI,Paid,TXN0002202
O002203,C0323,2026-07-04,1439.1,COD,Paid,TXN0002203
O002204,C0397,2025-10-02,5436.6,Card,Paid,TXN0002204
O002205,C0003,2025-06-13,3998.4,Card,Paid,TXN0002205
O002206,C0026,2026-03-19,7356.8,UPI,Paid,TXN0002206
O002207,C0313,2025-11-15,6396.8,Card,Paid,TXN0002207
O002208,C0126,2026-08-12,4248.3,COD,Paid,TXN0002208
O002209,C0408,2026-05-19,3598.2,UPI,Paid,TXN0002209
O002210,C0053,2026-01-22,2798.0,UPI,Paid,TXN0002210
O002211,C0198,2026-05-09,4857.3,UPI,Paid,TXN0002211
O002212,C0299,2026-05-05,3998.0,UPI,Paid,TXN0002212
O002213,C0188,2025-03-14,5948.3,Card,Paid,TXN0002213
O002214,C0186,2026-05-24,7596.2,COD,Paid,TXN0002214
O002215,C0305,2026-01-25,2876.4,UPI,Paid,TXN0002215
O002216,C0298,2025-10-22,2299.0,Card,Paid,TXN0002216
O002217,C0204,2026-01-04,2156.4,Card,Paid,TXN0002217
O002218,C0497,2026-07-03,1138.1,UPI,Paid,TXN0002218
O002219,C0484,2026-07-22,2847.15,Card,Failed,TXN0002219
O002220,C0450,2025-07-06,8736.2,UPI,Failed,TXN0002220
O002221,C0011,2026-03-21,5596.0,Card,Paid,TXN0002221
O002222,C0359,2026-07-24,1138.1,UPI,Paid,TXN0002222
O002223,C0354,2025-12-29,6076.2,Card,Paid,TXN0002223
O002224,C0474,2025-05-03,11896.6,UPI,Paid,TXN0002224
O002225,C0146,2025-07-07,3418.1,Net Banking,Paid,TXN0002225
O002226,C0085,2026-02-24,5316.2,COD,Paid,TXN0002226
O002227,C0100,2025-09-09,3837.6,UPI,Paid,TXN0002227
O002228,C0104,2026-07-03,8099.1,Card,Paid,TXN0002228
O002229,C0436,2025-12-01,8736.2,UPI,Paid,TXN0002229
O002230,C0046,2025-04-02,2277.15,COD,Paid,TXN0002230
O002231,C0044,2026-06-14,4756.6,UPI,Failed,TXN0002231
O002232,C0278,2025-03-04,2184.05,COD,Paid,TXN0002232
O002233,C0181,2026-05-27,3418.1,UPI,Paid,TXN0002233
O002234,C0187,2025-05-19,1359.15,UPI,Paid,TXN0002234
O002235,C0478,2025-07-04,9196.0,UPI,Paid,TXN0002235
O002236,C0114,2025-07-24,849.15,UPI,Paid,TXN0002236
O002237,C0491,2025-08-02,1899.05,Card,Paid,TXN0002237
O002238,C0255,2025-09-13,4498.2,UPI,Failed,TXN0002238
O002239,C0381,2025-05-15,6116.6,COD,Paid,TXN0002239
O002240,C0380,2026-07-27,2374.05,COD,Paid,TXN0002240
O002241,C0030,2025-03-29,1104.15,UPI,Paid,TXN0002241
O002242,C0264,2025-07-26,3198.4,Card,Paid,TXN0002242
O002243,C0098,2025-05-09,5127.15,Card,Pending,TXN0002243
O002244,C0313,2025-01-03,4476.8,Card,Paid,TXN0002244
O002245,C0367,2025-05-01,2997.0,UPI,Paid,TXN0002245
O002246,C0329,2026-01-20,3567.45,UPI,Paid,TXN0002246
O002247,C0115,2025-02-07,17098.1,UPI,Paid,TXN0002247
O002248,C0276,2025-12-07,2468.1,Card,Paid,TXN0002248
O002249,C0488,2025-01-21,3996.0,Net Banking,Paid,TXN0002249
O002250,C0281,2025-08-30,2277.15,COD,Paid,TXN0002250
O002251,C0275,2026-03-31,599.0,UPI,Paid,TXN0002251
O002252,C0261,2025-10-30,5517.6,Card,Pending,TXN0002252
O002253,C0331,2025-03-10,3908.3,Net Banking,Paid,TXN0002253
O002254,C0207,2025-05-09,599.0,UPI,Paid,TXN0002254
O002255,C0384,2025-07-15,3499.0,Card,Paid,TXN0002255
O002256,C0328,2025-05-20,3908.3,Card,Paid,TXN0002256
O002257,C0211,2026-03-20,1519.05,Card,Paid,TXN0002257
O002258,C0215,2025-10-10,3897.0,Card,Paid,TXN0002258
O002259,C0411,2025-11-08,2878.2,Net Banking,Paid,TXN0002259
O002260,C0040,2026-06-19,2276.2,UPI,Paid,TXN0002260
O002261,C0480,2025-10-04,3998.0,COD,Paid,TXN0002261
O002262,C0026,2025-03-02,12596.4,UPI,Paid,TXN0002262
O002263,C0027,2025-11-15,12596.4,Card,Paid,TXN0002263
O002264,C0190,2025-02-21,1198.0,Net Banking,Paid,TXN0002264
O002265,C0083,2025-06-02,958.4,COD,Paid,TXN0002265
O002266,C0384,2025-11-07,8276.4,UPI,Paid,TXN0002266
O002267,C0434,2026-06-28,3796.2,Card,Paid,TXN0002267
O002268,C0170,2026-07-21,1999.0,UPI,Pending,TXN0002268
O002269,C0413,2026-01-24,17998.0,UPI,Paid,TXN0002269
O002270,C0167,2026-07-02,2468.1,Card,Paid,TXN0002270
O002271,C0188,2025-06-26,1299.0,Card,Paid,TXN0002271
O002272,C0169,2025-12-28,3418.1,Card,Paid,TXN0002272
O002273,C0289,2025-11-10,1399.0,Card,Paid,TXN0002273
O002274,C0467,2025-04-07,2069.1,UPI,Paid,TXN0002274
O002275,C0229,2025-08-01,3058.3,UPI,Paid,TXN0002275
O002276,C0467,2025-05-17,24297.3,Card,Paid,TXN0002276
O002277,C0097,2025-01-06,12596.4,COD,Paid,TXN0002277
O002278,C0367,2025-04-19,958.4,COD,Paid,TXN0002278
O002279,C0016,2026-07-01,6747.3,UPI,Failed,TXN0002279
O002280,C0279,2025-02-08,569.05,UPI,Failed,TXN0002280
O002281,C0135,2026-03-01,25647.15,Card,Paid,TXN0002281
O002282,C0026,2025-09-18,15298.3,COD,Paid,TXN0002282
O002283,C0352,2026-03-02,1998.0,UPI,Paid,TXN0002283
O002284,C0012,2025-03-28,2847.15,Card,Paid,TXN0002284
O002285,C0072,2026-04-10,1798.2,Net Banking,Paid,TXN0002285
O002286,C0133,2025-03-17,3596.4,Card,Paid,TXN0002286
O002287,C0106,2026-04-16,3567.45,UPI,Paid,TXN0002287
O002288,C0220,2026-02-18,2184.05,Card,Paid,TXN0002288
O002289,C0373,2026-04-02,2397.0,UPI,Paid,TXN0002289
O002290,C0453,2025-10-12,3117.6,UPI,Paid,TXN0002290
O002291,C0177,2025-08-27,6897.0,Net Banking,Paid,TXN0002291
O002292,C0282,2026-07-12,6897.0,UPI,Paid,TXN0002292
O002293,C0133,2026-01-07,1234.05,UPI,Paid,TXN0002293
O002294,C0022,2026-05-10,849.15,Card,Paid,TXN0002294
O002295,C0463,2025-02-14,1954.15,COD,Paid,TXN0002295
O002296,C0269,2026-02-05,1437.6,COD,Paid,TXN0002296
O002297,C0412,2025-09-04,5596.0,UPI,Paid,TXN0002297
O002298,C0161,2026-03-26,3796.2,Card,Paid,TXN0002298
O002299,C0107,2026-04-30,1329.05,Card,Paid,TXN0002299
O002300,C0279,2025-01-18,6116.6,Card,Paid,TXN0002300
O002301,C0353,2025-10-16,3036.2,Card,Failed,TXN0002301
O002302,C0235,2026-02-18,9196.0,UPI,Paid,TXN0002302
O002303,C0018,2025-08-23,2156.4,Net Banking,Failed,TXN0002303
O002304,C0242,2026-02-20,3036.2,Card,Paid,TXN0002304
O002305,C0117,2026-05-14,2878.2,UPI,Paid,TXN0002305
O002306,C0286,2025-04-25,1189.15,Card,Paid,TXN0002306
O002307,C0282,2025-08-22,5127.15,UPI,Pending,TXN0002307
O002308,C0144,2026-06-24,7996.0,Card,Paid,TXN0002308
O002309,C0205,2025-01-11,3798.1,UPI,Paid,TXN0002309
O002310,C0039,2025-07-25,5127.15,UPI,Paid,TXN0002310
O002311,C0417,2025-09-04,6998.0,COD,Paid,TXN0002311
O002312,C0154,2026-07-13,12596.4,COD,Paid,TXN0002312
O002313,C0176,2025-05-07,3996.0,UPI,Paid,TXN0002313
O002314,C0449,2025-05-27,11196.8,Card,Paid,TXN0002314
O002315,C0241,2025-04-28,7996.0,Card,Paid,TXN0002315
O002316,C0422,2026-01-17,1707.15,Card,Paid,TXN0002316
O002317,C0386,2026-02-16,9972.15,UPI,Paid,TXN0002317
O002318,C0369,2026-08-07,2718.3,Card,Paid,TXN0002318
O002319,C0134,2025-12-29,1899.05,UPI,Paid,TXN0002319
O002320,C0046,2026-05-24,4756.6,COD,Paid,TXN0002320
O002321,C0050,2025-05-17,15298.3,Card,Paid,TXN0002321
O002322,C0166,2025-06-24,5598.4,COD,Paid,TXN0002322
O002323,C0106,2025-10-16,5948.3,UPI,Paid,TXN0002323
O002324,C0216,2026-04-26,9196.0,COD,Paid,TXN0002324
O002325,C0146,2025-01-19,4416.6,UPI,Paid,TXN0002325
O002326,C0411,2025-07-14,2558.4,COD,Paid,TXN0002326
O002327,C0425,2025-11-26,6396.8,UPI,Paid,TXN0002327
