order_id,customer_id,order_date,product_id,quantity,discount_pct,sales,status,payment_method
O001898,C0237,2026-05-09,P009,4,0,7196.0,Delivered,UPI
O001899,C0478,2026-05-20,P009,1,15,1529.15,Delivered,COD
O001900,C0105,2026-04-20,P012,2,10,1078.2,Delivered,Card
O001901,C0495,2025-09-28,P012,4,10,2156.4,Delivered,Net Banking
O001902,C0259,2026-02-25,P001,2,0,4998.0,Delivered,UPI
O001903,C0046,2026-01-02,P003,3,10,2697.3,Delivered,UPI
O001904,C0311,2025-10-07,P006,3,10,24297.3,Delivered,UPI
O001905,C0331,2025-10-10,P008,4,10,7196.4,Delivered,UPI
O001906,C0216,2025-02-09,P004,3,15,4077.45,Shipped,UPI
O001907,C0470,2025-07-08,P005,2,10,6298.2,Delivered,COD
O001908,C0448,2025-06-13,P009,3,15,4587.45,Shipped,UPI
O001909,C0492,2026-06-20,P006,3,0,26997.0,Delivered,COD
O001910,C0301,2026-06-20,P012,2,15,1018.3,Delivered,Card
O001911,C0410,2025-01-04,P007,3,0,4197.0,Delivered,Card
O001912,C0333,2025-10-17,P007,4,15,4756.6,Delivered,UPI
O001913,C0449,2026-03-09,P004,2,20,2558.4,Delivered,UPI
O001914,C0024,2026-04-16,P004,2,5,3038.1,Delivered,COD
O001915,C0458,2025-06-30,P004,1,10,1439.1,Delivered,UPI
O001916,C0035,2025-09-05,P011,1,10,719.1,Delivered,COD
O001917,C0024,2025-10-06,P005,2,0,6998.0,Delivered,Card
O001918,C0028,2026-08-04,P005,2,5,6648.1,Delivered,COD
O001919,C0484,2025-09-11,P008,1,5,1899.05,Delivered,Card
O001920,C0464,2025-06-30,P009,4,15,6116.6,Delivered,UPI
O001921,C0488,2026-05-24,P002,3,15,3312.45,Shipped,Card
O001922,C0016,2026-07-20,P011,3,10,2157.3,Delivered,UPI
O001923,C0059,2025-11-22,P007,3,10,3777.3,Delivered,Card
O001924,C0465,2025-12-23,P001,2,10,4498.2,Delivered,UPI
O001925,C0243,2026-01-26,P001,4,5,9496.2,Delivered,Card
O001926,C0438,2025-03-26,P004,1,5,1519.05,Delivered,UPI
O001927,C0207,2025-11-13,P010,4,10,8276.4,Delivered,Net Banking
O001928,C0400,2025-07-31,P007,4,20,4476.8,Delivered,Card
O001929,C0271,2026-05-30,P002,3,10,3507.3,Delivered,COD
O001930,C0249,2026-01-19,P011,1,10,719.1,Delivered,UPI
O001931,C0482,2025-12-08,P002,4,15,4416.6,Delivered,Card
O001932,C0267,2025-02-07,P001,1,5,2374.05,Delivered,UPI
O001933,C0193,2026-05-26,P010,2,10,4138.2,Delivered,Card
O001934,C0335,2026-02-24,P002,3,5,3702.15,Delivered,COD
O001935,C0218,2025-06-18,P007,1,5,1329.05,Returned,Net Banking
O001936,C0115,2025-12-09,P009,2,10,3238.2,Delivered,UPI
O001937,C0068,2025-11-02,P006,2,10,16198.2,Delivered,Net Banking
O001938,C0299,2026-06-26,P010,2,5,4368.1,Delivered,Card
O001939,C0325,2026-06-21,P002,4,10,4676.4,Delivered,Net Banking
O001940,C0483,2025-04-22,P012,4,10,2156.4,Delivered,Card
O001941,C0397,2026-02-15,P010,3,15,5862.45,Delivered,Net Banking
O001942,C0394,2025-07-25,P010,3,15,5862.45,Shipped,COD
O001943,C0075,2025-07-04,P009,2,5,3418.1,Delivered,UPI
O001944,C0466,2026-01-17,P007,3,20,3357.6,Delivered,UPI
O001945,C0482,2026-05-11,P011,4,10,2876.4,Delivered,UPI
O001946,C0103,2026-01-14,P001,3,15,6372.45,Delivered,Card
O001947,C0297,2025-02-16,P012,1,10,539.1,Delivered,COD
O001948,C0490,2026-07-05,P009,4,0,7196.0,Delivered,COD
O001949,C0178,2026-06-12,P002,2,0,2598.0,Delivered,Card
O001950,C0215,2026-05-19,P004,2,10,2878.2,Delivered,UPI
O001951,C0455,2025-01-22,P009,3,10,4857.3,Delivered,UPI
O001952,C0315,2025-08-01,P004,4,10,5756.4,Returned,UPI
O001953,C0039,2025-11-06,P003,2,5,1898.1,Delivered,COD
O001954,C0259,2025-09-29,P001,2,5,4748.1,Delivered,UPI
O001955,C0204,2026-07-25,P007,4,5,5316.2,Delivered,UPI
O001956,C0007,2025-07-21,P006,4,10,32396.4,Delivered,Card
O001957,C0049,2025-02-01,P010,2,5,4368.1,Shipped,UPI
O001958,C0026,2026-03-19,P004,3,10,4317.3,Delivered,UPI
O001959,C0161,2025-06-11,P006,3,5,25647.15,Delivered,UPI
O001960,C0357,2025-09-11,P006,3,15,22947.45,Delivered,Net Banking
O001961,C0176,2026-06-05,P004,1,0,1599.0,Delivered,UPI
O001962,C0079,2026-04-25,P006,4,0,35996.0,Delivered,COD
O001963,C0002,2025-01-10,P010,2,10,4138.2,Delivered,UPI
O001964,C0489,2026-05-20,P011,1,10,719.1,Delivered,COD
O001965,C0383,2026-07-14,P008,3,0,5997.0,Delivered,Card
O001966,C0455,2026-03-12,P003,1,20,799.2,Delivered,COD
O001967,C0416,2025-04-21,P004,2,5,3038.1,Shipped,COD
O001968,C0132,2025-06-02,P010,2,5,4368.1,Returned,Card
O001969,C0276,2025-04-12,P012,4,0,2396.0,Delivered,COD
O001970,C0498,2025-07-10,P001,3,5,7122.15,Shipped,Card
O001971,C0117,2026-07-17,P004,3,5,4557.15,Delivered,Card
O001972,C0164,2025-03-22,P011,1,5,759.05,Delivered,UPI
O001973,C0288,2026-05-04,P010,3,15,5862.45,Cancelled,COD
O001974,C0028,2025-03-29,P010,1,5,2184.05,Delivered,COD
O001975,C0333,2025-07-13,P012,2,10,1078.2,Delivered,UPI
O001976,C0001,2025-04-14,P009,2,0,3598.0,Shipped,Card
O001977,C0188,2025-04-06,P008,2,5,3798.1,Delivered,COD
O001978,C0056,2026-02-27,P011,2,0,1598.0,Delivered,COD
O001979,C0035,2025-07-17,P004,2,15,2718.3,Delivered,Net Banking
O001980,C0112,2025-01-01,P012,1,10,539.1,Shipped,UPI
O001981,C0286,2026-02-11,P007,2,15,2378.3,Delivered,UPI
O001982,C0310,2026-01-13,P010,1,5,2184.05,Delivered,Card
O001983,C0036,2025-06-16,P003,2,15,1698.3,Delivered,UPI
O001984,C0439,2026-05-24,P009,1,10,1619.1,Delivered,UPI
O001985,C0217,2025-11-09,P010,1,0,2299.0,Delivered,Card
O001986,C0080,2026-02-22,P004,1,5,1519.05,Delivered,UPI
O001987,C0314,2026-04-22,P002,3,5,3702.15,Delivered,UPI
O001988,C0083,2025-03-14,P010,1,10,2069.1,Shipped,UPI
O001989,C0065,2025-05-21,P005,1,0,3499.0,Delivered,Card
O001990,C0325,2026-08-05,P002,2,10,2338.2,Cancelled,UPI
O001991,C0128,2025-09-19,P010,1,10,2069.1,Delivered,UPI
O001992,C0307,2025-12-06,P006,1,10,8099.1,Returned,Card
O001993,C0022,2025-11-04,P011,4,5,3036.2,Delivered,UPI
O001994,C0216,2025-09-02,P010,3,10,6207.3,Delivered,Net Banking
O001995,C0107,2026-05-30,P001,4,0,9996.0,Delivered,UPI
O001996,C0109,2025-12-03,P006,2,0,17998.0,Delivered,COD
O001997,C0372,2026-07-29,P004,3,10,4317.3,Delivered,Card
O001998,C0357,2026-07-15,P003,3,5,2847.15,Delivered,COD
O001999,C0181,2025-03-17,P002,4,5,4936.2,Delivered,UPI
O002000,C0356,2025-06-24,P007,3,0,4197.0,Delivered,UPI
O002001,C0164,2025-04-19,P009,4,5,6836.2,Returned,COD
O002002,C0068,2025-07-02,P012,1,0,599.0,Delivered,UPI
O002003,C0292,2025-07-11,P003,4,5,3796.2,Returned,COD
O002004,C0180,2025-03-06,P006,3,10,24297.3,Delivered,UPI
O002005,C0181,2026-04-19,P009,3,5,5127.15,Delivered,COD
O002006,C0466,2025-04-10,P002,2,20,2078.4,Delivered,COD
O002007,C0434,2026-06-28,P007,2,5,2658.1,Shipped,Net Banking
O002008,C0464,2025-05-08,P005,2,5,6648.1,Delivered,UPI
O002009,C0169,2026-03-28,P005,2,10,6298.2,Delivered,UPI
O002010,C0402,2026-01-04,P011,3,0,2397.0,Delivered,Net Banking
O002011,C0022,2025-02-12,P007,2,15,2378.3,Delivered,COD
O002012,C0066,2026-02-23,P009,4,10,6476.4,Delivered,UPI
O002013,C0021,2026-05-03,P004,1,0,1599.0,Delivered,Card
O002014,C0100,2025-03-19,P009,3,15,4587.45,Delivered,UPI
O002015,C0384,2025-09-27,P011,2,0,1598.0,Delivered,Net Banking
O002016,C0300,2025-11-11,P010,3,20,5517.6,Shipped,UPI
O002017,C0103,2025-06-17,P009,2,15,3058.3,Delivered,Card
O002018,C0047,2025-12-05,P004,3,10,4317.3,Delivered,Card
O002019,C0039,2025-07-12,P003,2,0,1998.0,Returned,Net Banking
O002020,C0285,2026-03-29,P002,1,0,1299.0,Delivered,COD
O002021,C0310,2025-10-10,P009,2,5,3418.1,Delivered,UPI
O002022,C0090,2025-12-02,P012,4,0,2396.0,Shipped,Card
O002023,C0085,2026-01-25,P002,3,5,3702.15,Delivered,Net Banking
O002024,C0273,2026-06-09,P006,3,20,21597.6,Delivered,Card
O002025,C0336,2025-08-28,P005,4,5,13296.2,Delivered,Card
O002026,C0188,2026-04-28,P005,4,10,12596.4,Delivered,COD
O002027,C0159,2026-07-09,P004,1,10,1439.1,Delivered,UPI
O002028,C0243,2026-04-03,P006,3,15,22947.45,Delivered,Card
O002029,C0073,2025-03-30,P005,1,0,3499.0,Delivered,UPI
O002030,C0479,2025-04-05,P011,3,5,2277.15,Shipped,Card
O002031,C0462,2026-03-28,P004,3,15,4077.45,Delivered,COD
O002032,C0049,2026-03-04,P009,1,15,1529.15,Delivered,UPI
O002033,C0101,2025-05-31,P006,3,20,21597.6,Delivered,UPI
O002034,C0002,2026-05-29,P011,3,10,2157.3,Shipped,UPI
O002035,C0244,2026-01-11,P010,1,0,2299.0,Shipped,UPI
O002036,C0176,2025-01-22,P010,2,10,4138.2,Shipped,COD
O002037,C0238,2025-11-09,P010,1,0,2299.0,Shipped,Card
O002038,C0398,2026-06-03,P003,3,10,2697.3,Delivered,UPI
O002039,C0059,2025-07-25,P010,4,10,8276.4,Delivered,Card
O002040,C0353,2026-01-10,P006,2,10,16198.2,Delivered,Card
O002041,C0099,2026-03-27,P001,4,20,7996.8,Delivered,UPI
O002042,C0442,2025-06-28,P005,2,10,6298.2,Delivered,COD
O002043,C0359,2025-07-29,P010,4,5,8736.2,Delivered,UPI
O002044,C0442,2026-05-15,P006,2,0,17998.0,Delivered,COD
O002045,C0495,2026-04-09,P011,1,15,679.15,Cancelled,UPI
O002046,C0435,2025-05-04,P008,2,0,3998.0,Delivered,UPI
O002047,C0468,2025-04-23,P011,2,0,1598.0,Delivered,UPI
O002048,C0002,2025-01-12,P009,2,0,3598.0,Delivered,UPI
O002049,C0243,2025-05-06,P011,3,10,2157.3,Delivered,COD
O002050,C0297,2026-07-19,P003,4,0,3996.0,Delivered,UPI
O002051,C0211,2025-11-27,P002,1,20,1039.2,Delivered,UPI
O002052,C0123,2025-10-10,P004,4,20,5116.8,Delivered,Net Banking
O002053,C0229,2025-05-20,P008,4,20,6396.8,Delivered,Card
O002054,C0082,2026-02-05,P011,1,0,799.0,Delivered,UPI
O002055,C0144,2025-04-07,P008,3,20,4797.6,Delivered,Net Banking
O002056,C0388,2026-06-01,P003,2,20,1598.4,Delivered,UPI
O002057,C0140,2026-07-23,P004,3,20,3837.6,Delivered,COD
O002058,C0029,2025-03-10,P003,3,10,2697.3,Delivered,UPI
O002059,C0391,2025-04-28,P010,2,10,4138.2,Shipped,Card
O002060,C0270,2025-02-28,P002,4,0,5196.0,Delivered,Card
O002061,C0247,2025-02-02,P004,2,15,2718.3,Delivered,UPI
O002062,C0012,2025-11-14,P006,1,0,8999.0,Cancelled,Card
O002063,C0355,2025-02-19,P011,2,5,1518.1,Cancelled,Card
O002064,C0389,2026-05-04,P011,4,20,2556.8,Shipped,COD
O002065,C0337,2025-01-19,P005,3,5,9972.15,Delivered,COD
O002066,C0106,2025-07-16,P003,3,0,2997.0,Delivered,Card
O002067,C0032,2026-03-26,P002,2,20,2078.4,Delivered,Card
O002068,C0074,2026-07-13,P009,1,20,1439.2,Delivered,Card
O002069,C0171,2026-03-28,P001,4,0,9996.0,Delivered,Card
O002070,C0337,2025-10-16,P009,3,15,4587.45,Delivered,UPI
O002071,C0069,2025-05-21,P001,2,5,4748.1,Delivered,Card
O002072,C0301,2025-03-25,P007,1,5,1329.05,Cancelled,Card
O002073,C0362,2026-01-26,P006,1,5,8549.05,Delivered,Net Banking
O002074,C0137,2025-08-03,P007,3,0,4197.0,Delivered,Card
O002075,C0433,2026-06-10,P003,3,5,2847.15,Delivered,UPI
O002076,C0417,2025-08-03,P003,4,0,3996.0,Delivered,Card
O002077,C0484,2026-02-07,P011,1,20,639.2,Delivered,COD
O002078,C0100,2025-05-08,P001,4,10,8996.4,Delivered,COD
O002079,C0146,2026-04-22,P004,1,15,1359.15,Delivered,COD
O002080,C0009,2026-02-08,P012,1,10,539.1,Delivered,COD
O002081,C0062,2025-01-29,P002,2,0,2598.0,Delivered,UPI
O002082,C0185,2025-12-04,P010,3,20,5517.6,Delivered,Card
O002083,C0029,2025-12-27,P008,1,15,1699.15,Delivered,COD
O002084,C0381,2026-07-23,P003,4,5,3796.2,Delivered,UPI
O002085,C0114,2026-01-27,P007,3,0,4197.0,Delivered,UPI
O002086,C0462,2025-08-06,P007,4,10,5036.4,Delivered,COD
O002087,C0409,2026-07-28,P012,3,10,1617.3,Delivered,COD
O002088,C0143,2025-07-21,P009,3,15,4587.45,Delivered,Net Banking
O002089,C0390,2025-01-17,P006,1,0,8999.0,Delivered,Net Banking
O002090,C0120,2025-11-18,P001,2,0,4998.0,Delivered,UPI
O002091,C0170,2026-06-02,P008,1,10,1799.1,Delivered,COD
O002092,C0157,2026-07-24,P001,3,10,6747.3,Shipped,UPI
O002093,C0335,2025-11-21,P003,1,0,999.0,Delivered,Card
O002094,C0349,2026-02-16,P011,1,5,759.05,Delivered,UPI
O002095,C0260,2025-11-14,P005,3,10,9447.3,Delivered,UPI
O002096,C0082,2025-03-23,P008,3,10,5397.3,Shipped,Net Banking
O002097,C0242,2026-04-19,P009,1,5,1709.05,Cancelled,UPI
O002098,C0441,2026-04-13,P007,1,5,1329.05,Delivered,Card
O002099,C0433,2026-03-01,P009,1,15,1529.15,Delivered,UPI
O002100,C0172,2025-07-23,P011,4,20,2556.8,Shipped,UPI
O002101,C0231,2026-08-06,P003,1,0,999.0,Delivered,UPI
O002102,C0208,2026-01-22,P005,4,5,13296.2,Shipped,Card
O002103,C0075,2025-04-08,P010,2,20,3678.4,Delivered,UPI
O002104,C0270,2025-12-11,P008,4,5,7596.2,Cancelled,UPI
O002105,C0387,2025-07-27,P012,1,10,539.1,Shipped,Card
O002106,C0499,2026-05-29,P001,2,10,4498.2,Delivered,UPI
O002107,C0114,2026-08-09,P008,4,5,7596.2,Delivered,Card
O002108,C0062,2025-06-15,P007,4,10,5036.4,Delivered,Net Banking
O002109,C0362,2025-01-22,P001,3,10,6747.3,Delivered,UPI
O002110,C0320,2025-06-03,P010,2,10,4138.2,Delivered,Card
O002111,C0102,2026-03-15,P012,3,0,1797.0,Delivered,Card
O002112,C0429,2025-10-22,P010,2,20,3678.4,Delivered,COD
O002113,C0362,2025-08-07,P012,4,5,2276.2,Returned,COD
O002114,C0210,2026-05-10,P006,3,10,24297.3,Delivered,Net Banking
O002115,C0442,2025-08-18,P001,1,15,2124.15,Delivered,UPI
O002116,C0255,2025-01-20,P002,4,5,4936.2,Shipped,Net Banking
O002117,C0020,2026-07-07,P005,2,15,5948.3,Shipped,Net Banking
O002118,C0058,2025-05-28,P002,2,20,2078.4,Delivered,COD
O002119,C0112,2025-04-18,P010,3,5,6552.15,Delivered,Card
O002120,C0473,2026-02-07,P001,3,5,7122.15,Shipped,COD
O002121,C0313,2026-04-28,P006,2,20,14398.4,Delivered,UPI
O002122,C0486,2026-01-02,P008,4,0,7996.0,Cancelled,COD
O002123,C0461,2026-02-18,P008,3,0,5997.0,Cancelled,UPI
O002124,C0196,2025-11-05,P008,1,20,1599.2,Shipped,COD
O002125,C0375,2025-05-14,P011,2,15,1358.3,Delivered,Card
O002126,C0462,2025-10-10,P006,1,20,7199.2,Shipped,UPI
O002127,C0353,2025-03-14,P011,2,0,1598.0,Delivered,COD
O002128,C0092,2026-04-26,P003,1,0,999.0,Delivered,Card
O002129,C0052,2025-12-18,P001,4,0,9996.0,Shipped,Card
O002130,C0293,2026-07-14,P002,2,10,2338.2,Delivered,UPI
O002131,C0008,2025-11-22,P005,4,10,12596.4,Delivered,COD
O002132,C0300,2026-03-19,P010,3,5,6552.15,Shipped,Card
O002133,C0098,2025-04-10,P005,2,0,6998.0,Shipped,Card
O002134,C0236,2025-02-28,P010,4,10,8276.4,Shipped,Card
O002135,C0389,2026-05-23,P001,1,10,2249.1,Delivered,Card
O002136,C0374,2025-09-15,P001,4,0,9996.0,Delivered,Card
O002137,C0069,2026-02-17,P009,2,20,2878.4,Delivered,UPI
O002138,C0415,2026-03-28,P002,4,0,5196.0,Shipped,UPI
O002139,C0045,2025-03-06,P007,1,10,1259.1,Delivered,Card
O002140,C0137,2025-06-03,P010,1,15,1954.15,Delivered,Net Banking
O002141,C0234,2025-09-23,P004,1,10,1439.1,Delivered,COD
O002142,C0032,2025-03-20,P007,3,0,4197.0,Returned,UPI
O002143,C0289,2025-11-11,P008,2,5,3798.1,Delivered,UPI
O002144,C0126,2026-07-14,P005,1,15,2974.15,Delivered,Card
O002145,C0067,2025-09-05,P012,3,5,1707.15,Delivered,COD
O002146,C0030,2026-02-18,P012,1,10,539.1,Delivered,UPI
O002147,C0114,2025-01-25,P001,4,20,7996.8,Delivered,Card
O002148,C0204,2025-10-11,P004,2,20,2558.4,Delivered,UPI
O002149,C0029,2026-03-25,P010,4,10,8276.4,Delivered,UPI
O002150,C0131,2025-10-28,P003,3,15,2547.45,Shipped,UPI
O002151,C0474,2025-03-09,P010,4,20,7356.8,Delivered,COD
O002152,C0185,2025-01-07,P012,4,5,2276.2,Delivered,COD
O002153,C0253,2025-05-17,P005,1,5,3324.05,Delivered,UPI
O002154,C0286,2025-06-13,P010,4,0,9196.0,Shipped,Card
O002155,C0393,2025-03-24,P010,1,0,2299.0,Delivered,UPI
O002156,C0410,2026-02-24,P006,1,15,7649.15,Cancelled,COD
O002157,C0386,2025-03-14,P002,2,10,2338.2,Cancelled,Card
O002158,C0062,2025-08-25,P007,3,15,3567.45,Delivered,UPI
O002159,C0003,2025-02-15,P003,3,15,2547.45,Delivered,UPI
O002160,C0430,2025-09-19,P001,3,10,6747.3,Delivered,COD
O002161,C0068,2025-06-25,P010,1,10,2069.1,Cancelled,Card
O002162,C0025,2025-06-15,P003,3,0,2997.0,Delivered,UPI
O002163,C0179,2026-01-05,P009,1,15,1529.15,Delivered,Card
O002164,C0141,2025-02-23,P010,2,5,4368.1,Delivered,COD
O002165,C0231,2026-02-23,P011,3,10,2157.3,Delivered,Card
O002166,C0300,2026-05-22,P011,1,0,799.0,Delivered,Card
O002167,C0163,2025-12-07,P006,3,20,21597.6,Delivered,Card
O002168,C0311,2025-05-07,P011,3,20,1917.6,Delivered,Card
O002169,C0471,2026-02-13,P006,2,10,16198.2,Delivered,Card
O002170,C0393,2026-01-02,P004,4,10,5756.4,Delivered,Net Banking
O002171,C0130,2025-09-28,P008,3,10,5397.3,Delivered,UPI
O002172,C0445,2026-01-14,P005,2,5,6648.1,Delivered,Card
O002173,C0246,2025-03-14,P007,3,0,4197.0,Shipped,UPI
O002174,C0297,2025-09-05,P009,3,10,4857.3,Delivered,UPI
O002175,C0172,2025-02-12,P005,3,0,10497.0,Delivered,Card
O002176,C0064,2026-01-12,P011,3,5,2277.15,Delivered,COD
O002177,C0031,2025-02-10,P005,4,5,13296.2,Delivered,UPI
O002178,C0492,2025-06-19,P004,4,5,6076.2,Delivered,Net Banking
O002179,C0047,2025-07-31,P006,3,0,26997.0,Delivered,UPI
O002180,C0130,2026-05-08,P002,3,5,3702.15,Delivered,UPI
O002181,C0352,2025-02-08,P003,2,5,1898.1,Shipped,UPI
O002182,C0466,2026-01-04,P001,2,5,4748.1,Delivered,Card
O002183,C0333,2025-05-31,P002,1,10,1169.1,Delivered,Card
O002184,C0110,2025-04-21,P002,4,20,4156.8,Shipped,Card
O002185,C0069,2026-04-25,P008,3,0,5997.0,Delivered,Card
O002186,C0058,2026-03-12,P008,4,15,6796.6,Delivered,Card
O002187,C0106,2025-02-16,P002,2,5,2468.1,Delivered,Card
O002188,C0300,2026-07-29,P006,4,10,32396.4,Delivered,UPI
O002189,C0330,2026-01-01,P005,4,10,12596.4,Delivered,COD
O002190,C0256,2025-03-10,P003,3,10,2697.3,Returned,Card
O002191,C0312,2025-10-26,P005,3,10,9447.3,Delivered,UPI
O002192,C0171,2025-10-23,P005,2,5,6648.1,Delivered,UPI
O002193,C0383,2025-07-22,P005,3,5,9972.15,Delivered,COD
O002194,C0473,2025-03-02,P003,2,15,1698.3,Delivered,UPI
O002195,C0162,2025-11-10,P003,2,0,1998.0,Cancelled,COD
O002196,C0485,2025-06-10,P004,1,0,1599.0,Delivered,UPI
O002197,C0286,2025-11-27,P007,1,0,1399.0,Shipped,Card
O002198,C0071,2026-06-12,P012,1,0,599.0,Delivered,UPI
O002199,C0255,2025-12-04,P012,4,10,2156.4,Shipped,Net Banking
O002200,C0454,2025-10-31,P012,1,10,539.1,Delivered,COD
O002201,C0374,2026-05-18,P002,3,5,3702.15,Shipped,Net Banking
O002202,C0055,2025-12-04,P010,3,0,6897.0,Delivered,UPI
O002203,C0323,2026-07-04,P004,1,10,1439.1,Delivered,COD
O002204,C0397,2025-10-02,P004,4,15,5436.6,Delivered,Card
O002205,C0003,2025-06-13,P001,2,20,3998.4,Delivered,Card
O002206,C0026,2026-03-19,P010,4,20,7356.8,Shipped,UPI
O002207,C0313,2025-11-15,P008,4,20,6396.8,Delivered,Card
O002208,C0126,2026-08-12,P001,2,15,4248.3,Shipped,COD
O002209,C0408,2026-05-19,P008,2,10,3598.2,Delivered,UPI
O002210,C0053,2026-01-22,P007,2,0,2798.0,Delivered,UPI
O002211,C0198,2026-05-09,P009,3,10,4857.3,Shipped,UPI
O002212,C0299,2026-05-05,P008,2,0,3998.0,Delivered,UPI
O002213,C0188,2025-03-14,P005,2,15,5948.3,Delivered,Card
O002214,C0186,2026-05-24,P008,4,5,7596.2,Returned,COD
O002215,C0305,2026-01-25,P011,4,10,2876.4,Delivered,UPI
O002216,C0298,2025-10-22,P010,1,0,2299.0,Delivered,Card
O002217,C0204,2026-01-04,P012,4,10,2156.4,Delivered,Card
O002218,C0497,2026-07-03,P012,2,5,1138.1,Shipped,UPI
O002219,C0484,2026-07-22,P003,3,5,2847.15,Cancelled,Card
O002220,C0450,2025-07-06,P010,4,5,8736.2,Cancelled,UPI
O002221,C0011,2026-03-21,P007,4,0,5596.0,Delivered,Card
O002222,C0359,2026-07-24,P012,2,5,1138.1,Delivered,UPI
O002223,C0354,2025-12-29,P004,4,5,6076.2,Delivered,Card
O002224,C0474,2025-05-03,P005,4,15,11896.6,Delivered,UPI
O002225,C0146,2025-07-07,P009,2,5,3418.1,Delivered,Net Banking
O002226,C0085,2026-02-24,P007,4,5,5316.2,Delivered,COD
O002227,C0100,2025-09-09,P004,3,20,3837.6,Shipped,UPI
O002228,C0104,2026-07-03,P006,1,10,8099.1,Shipped,Card
O002229,C0436,2025-12-01,P010,4,5,8736.2,Delivered,UPI
O002230,C0046,2025-04-02,P011,3,5,2277.15,Returned,COD
O002231,C0044,2026-06-14,P007,4,15,4756.6,Cancelled,UPI
O002232,C0278,2025-03-04,P010,1,5,2184.05,Delivered,COD
O002233,C0181,2026-05-27,P009,2,5,3418.1,Delivered,UPI
O002234,C0187,2025-05-19,P004,1,15,1359.15,Delivered,UPI
O002235,C0478,2025-07-04,P010,4,0,9196.0,Delivered,UPI
O002236,C0114,2025-07-24,P003,1,15,849.15,Delivered,UPI
O002237,C0491,2025-08-02,P008,1,5,1899.05,Delivered,Card
O002238,C0255,2025-09-13,P001,2,10,4498.2,Cancelled,UPI
O002239,C0381,2025-05-15,P009,4,15,6116.6,Delivered,COD
O002240,C0380,2026-07-27,P001,1,5,2374.05,Delivered,COD
O002241,C0030,2025-03-29,P002,1,15,1104.15,Delivered,UPI
O002242,C0264,2025-07-26,P008,2,20,3198.4,Delivered,Card
O002243,C0098,2025-05-09,P009,3,5,5127.15,Delivered,Card
O002244,C0313,2025-01-03,P007,4,20,4476.8,Delivered,Card
O002245,C0367,2025-05-01,P003,3,0,2997.0,Returned,UPI
O002246,C0329,2026-01-20,P007,3,15,3567.45,Delivered,UPI
O002247,C0115,2025-02-07,P006,2,5,17098.1,Shipped,UPI
O002248,C0276,2025-12-07,P002,2,5,2468.1,Delivered,Card
O002249,C0488,2025-01-21,P003,4,0,3996.0,Delivered,Net Banking
O002250,C0281,2025-08-30,P011,3,5,2277.15,Delivered,COD
O002251,C0275,2026-03-31,P012,1,0,599.0,Delivered,UPI
O002252,C0261,2025-10-30,P010,3,20,5517.6,Shipped,Card
O002253,C0331,2025-03-10,P010,2,15,3908.3,Delivered,Net Banking
O002254,C0207,2025-05-09,P012,1,0,599.0,Delivered,UPI
O002255,C0384,2025-07-15,P005,1,0,3499.0,Delivered,Card
O002256,C0328,2025-05-20,P010,2,15,3908.3,Shipped,Card
O002257,C0211,2026-03-20,P004,1,5,1519.05,Delivered,Card
O002258,C0215,2025-10-10,P002,3,0,3897.0,Delivered,Card
O002259,C0411,2025-11-08,P004,2,10,2878.2,Delivered,Net Banking
O002260,C0040,2026-06-19,P012,4,5,2276.2,Delivered,UPI
O002261,C0480,2025-10-04,P008,2,0,3998.0,Shipped,COD
O002262,C0026,2025-03-02,P005,4,10,12596.4,Delivered,UPI
O002263,C0027,2025-11-15,P005,4,10,12596.4,Delivered,Card
O002264,C0190,2025-02-21,P012,2,0,1198.0,Delivered,Net Banking
O002265,C0083,2025-06-02,P012,2,20,958.4,Delivered,COD
O002266,C0384,2025-11-07,P010,4,10,8276.4,Delivered,UPI
O002267,C0434,2026-06-28,P003,4,5,3796.2,Delivered,Card
O002268,C0170,2026-07-21,P008,1,0,1999.0,Delivered,UPI
O002269,C0413,2026-01-24,P006,2,0,17998.0,Delivered,UPI
O002270,C0167,2026-07-02,P002,2,5,2468.1,Delivered,Card
O002271,C0188,2025-06-26,P002,1,0,1299.0,Delivered,Card
O002272,C0169,2025-12-28,P009,2,5,3418.1,Delivered,Card
O002273,C0289,2025-11-10,P007,1,0,1399.0,Shipped,Card
O002274,C0467,2025-04-07,P010,1,10,2069.1,Delivered,UPI
O002275,C0229,2025-08-01,P009,2,15,3058.3,Shipped,UPI
O002276,C0467,2025-05-17,P006,3,10,24297.3,Delivered,Card
O002277,C0097,2025-01-06,P005,4,10,12596.4,Delivered,COD
O002278,C0367,2025-04-19,P012,2,20,958.4,Delivered,COD
O002279,C0016,2026-07-01,P001,3,10,6747.3,Cancelled,UPI
O002280,C0279,2025-02-08,P012,1,5,569.05,Cancelled,UPI
O002281,C0135,2026-03-01,P006,3,5,25647.15,Delivered,Card
O002282,C0026,2025-09-18,P006,2,15,15298.3,Delivered,COD
O002283,C0352,2026-03-02,P003,2,0,1998.0,Delivered,UPI
O002284,C0012,2025-03-28,P003,3,5,2847.15,Delivered,Card
O002285,C0072,2026-04-10,P003,2,10,1798.2,Returned,Net Banking
O002286,C0133,2025-03-17,P003,4,10,3596.4,Shipped,Card
O002287,C0106,2026-04-16,P007,3,15,3567.45,Delivered,UPI
O002288,C0220,2026-02-18,P010,1,5,2184.05,Delivered,Card
O002289,C0373,2026-04-02,P011,3,0,2397.0,Delivered,UPI
